#Gene Ontology derivation source to the child term of cellular component.
#Ver. Dec. 2020.
#Citation: Haiting Chai, Quan Gu, Joseph Hughes and David L. Robertson (202X), In silico prediction of HIV-1-host molecular interactions and their directionality, PLOS Computational Biology, XX(X): XXX-XXX, PMID: XXXXXXXX.
GO_ID	GO_name	GO_root_term(s)
GO:0017109	glutamate-cysteine_ligase_complex	GO:0032991;GO:0044464;
GO:0017117	single-stranded_DNA-dependent_ATP-dependent_DNA_helicase_complex	GO:0032991;GO:0044464;
GO:0017119	Golgi_transport_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0017122	protein_N-acetylglucosaminyltransferase_complex	GO:0032991;GO:0044464;
GO:0017133	mitochondrial_electron_transfer_flavoprotein_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0017146	NMDA_selective_glutamate_receptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0017177	glucosidase_II_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0018444	translation_release_factor_complex	GO:0032991;GO:0044464;
GO:0018995	host	GO:0044215;
GO:0019005	SCF_ubiquitin_ligase_complex	GO:0032991;GO:0044464;
GO:0019008	molybdopterin_synthase_complex	GO:0032991;GO:0044464;
GO:0019013	viral_nucleocapsid	GO:0044423;
GO:0019015	viral_genome	GO:0044423;
GO:0019016	non-segmented_viral_genome	GO:0044423;
GO:0019017	segmented_viral_genome	GO:0044423;
GO:0019018	bipartite_viral_genome	GO:0044423;
GO:0019019	tripartite_viral_genome	GO:0044423;
GO:0019020	multipartite_viral_genome	GO:0044423;
GO:0019021	DNA_viral_genome	GO:0044423;
GO:0019022	RNA_viral_genome	GO:0044423;
GO:0019023	dsRNA_viral_genome	GO:0044423;
GO:0019024	ssRNA_viral_genome	GO:0044423;
GO:0019025	positive_sense_viral_genome	GO:0044423;
GO:0019026	negative_sense_viral_genome	GO:0044423;
GO:0019027	ambisense_viral_genome	GO:0044423;
GO:0019028	viral_capsid	GO:0044423;
GO:0019029	helical_viral_capsid	GO:0044423;
GO:0019030	icosahedral_viral_capsid	GO:0044423;
GO:0019031	viral_envelope	GO:0044423;
GO:0019033	viral_tegument	GO:0044423;
GO:0019034	viral_replication_complex	GO:0044217;
GO:0019035	viral_integration_complex	GO:0032991;GO:0044217;
GO:0019036	viral_transcriptional_complex	GO:0032991;
GO:0019037	viral_assembly_intermediate	GO:0044464;
GO:0019038	provirus	GO:0044423;
GO:0019183	histamine-gated_chloride_channel_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0019185	snRNA-activating_protein_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0019197	phosphoenolpyruvate-dependent_sugar_phosphotransferase_complex	GO:0032991;GO:0044464;
GO:0019773	proteasome_core_complex,_alpha-subunit_complex	GO:0032991;GO:0044464;
GO:0019774	proteasome_core_complex,_beta-subunit_complex	GO:0032991;GO:0044464;
GO:0019812	type_I_site-specific_deoxyribonuclease_complex	GO:0032991;GO:0044464;
GO:0019813	type_III_site-specific_deoxyribonuclease_complex	GO:0032991;GO:0044464;
GO:0019814	immunoglobulin_complex	GO:0032991;
GO:0019815	B_cell_receptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0019819	P1_peroxisome	GO:0043226;GO:0044464;
GO:0019820	P2_peroxisome	GO:0043226;GO:0044464;
GO:0019821	P3_peroxisome	GO:0043226;GO:0044464;
GO:0019822	P4_peroxisome	GO:0043226;GO:0044464;
GO:0019823	P5_peroxisome	GO:0043226;GO:0044464;
GO:0019824	P6_peroxisome	GO:0043226;GO:0044464;
GO:0019866	organelle_inner_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0019867	outer_membrane	GO:0016020;
GO:0019897	extrinsic_component_of_plasma_membrane	GO:0044425;GO:0044464;
GO:0019898	extrinsic_component_of_membrane	GO:0044425;
GO:0019907	cyclin-dependent_protein_kinase_activating_kinase_holoenzyme_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0019908	nuclear_cyclin-dependent_protein_kinase_holoenzyme_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0019910	mitochondrial_pyruvate_dehydrogenase_(lipoamide)_phosphatase_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0020002	host_cell_plasma_membrane	GO:0044217;
GO:0020003	symbiont-containing_vacuole	GO:0043226;GO:0044217;GO:0044421;
GO:0020004	symbiont-containing_vacuolar_space	GO:0044217;GO:0044421;GO:0044422;
GO:0020005	symbiont-containing_vacuole_membrane	GO:0044217;GO:0044421;GO:0044422;
GO:0020006	symbiont-containing_vacuolar_membrane_network	GO:0044217;GO:0044421;GO:0044422;
GO:0020007	apical_complex	GO:0044464;
GO:0020008	rhoptry	GO:0044464;
GO:0020009	microneme	GO:0043226;GO:0044464;
GO:0020010	conoid	GO:0044422;GO:0044464;
GO:0020011	apicoplast	GO:0043226;GO:0044464;
GO:0020015	glycosome	GO:0043226;GO:0044464;
GO:0020016	ciliary_pocket	GO:0044422;GO:0044464;
GO:0020018	ciliary_pocket_membrane	GO:0016020;GO:0044422;GO:0044425;GO:0044464;
GO:0020020	food_vacuole	GO:0043226;GO:0044464;
GO:0020022	acidocalcisome	GO:0043226;GO:0044464;
GO:0020023	kinetoplast	GO:0044422;GO:0044464;
GO:0020025	subpellicular_microtubule	GO:0044422;GO:0044464;GO:0099080;
GO:0020026	merozoite_dense_granule	GO:0043226;GO:0044464;
GO:0020030	infected_host_cell_surface_knob	GO:0044217;
GO:0020031	polar_ring_of_apical_complex	GO:0044464;
GO:0020032	basal_ring_of_apical_complex	GO:0044464;
GO:0020036	Maurer's_cleft	GO:0044217;
GO:0020038	subpellicular_network	GO:0044422;GO:0044464;
GO:0020039	pellicle	GO:0044464;
GO:0022623	proteasome-activating_nucleotidase_complex	GO:0032991;GO:0044464;
GO:0022624	proteasome_accessory_complex	GO:0032991;GO:0044464;
GO:0022625	cytosolic_large_ribosomal_subunit	GO:0032991;GO:0044422;GO:0044464;
GO:0022626	cytosolic_ribosome	GO:0032991;GO:0043226;GO:0044464;
GO:0022627	cytosolic_small_ribosomal_subunit	GO:0032991;GO:0044422;GO:0044464;
GO:0022628	chloroplast_large_ribosomal_subunit	GO:0032991;GO:0044422;GO:0044464;
GO:0022629	chloroplast_small_ribosomal_subunit	GO:0032991;GO:0044422;GO:0044464;
GO:0030008	TRAPP_complex	GO:0032991;GO:0044464;
GO:0030014	CCR4-NOT_complex	GO:0032991;GO:0044464;
GO:0030015	CCR4-NOT_core_complex	GO:0032991;GO:0044464;
GO:0030016	myofibril	GO:0043226;GO:0044464;GO:0099080;
GO:0030017	sarcomere	GO:0044422;GO:0044464;
GO:0030018	Z_disc	GO:0044422;GO:0044464;
GO:0030027	lamellipodium	GO:0044464;
GO:0030055	cell-substrate_junction	GO:0030054;
GO:0030056	hemidesmosome	GO:0030054;
GO:0030057	desmosome	GO:0030054;
GO:0030061	mitochondrial_crista	GO:0044422;GO:0044425;GO:0044464;
GO:0030062	mitochondrial_tricarboxylic_acid_cycle_enzyme_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030075	bacterial_thylakoid	GO:0043226;GO:0044464;
GO:0030076	light-harvesting_complex	GO:0032991;GO:0044464;
GO:0030077	plasma_membrane_light-harvesting_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030078	light-harvesting_complex,_core_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030079	light-harvesting_complex,_peripheral_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030080	B875_antenna_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030081	B800-820_antenna_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030082	B800-850_antenna_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030083	PSI_associated_light-harvesting_complex_I,_LHCIa_subcomplex	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0030084	PSI_associated_light-harvesting_complex_I,_LHCIb_subcomplex	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0030085	PSII_associated_light-harvesting_complex_II,_peripheral_complex,_LHCIIb_subcomplex	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0030089	phycobilisome	GO:0032991;GO:0044425;GO:0044464;
GO:0030093	chloroplast_photosystem_I	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0030094	plasma_membrane-derived_photosystem_I	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0030095	chloroplast_photosystem_II	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0030096	plasma_membrane-derived_thylakoid_photosystem_II	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0030112	glycocalyx	GO:0044464;
GO:0030114	slime_layer	GO:0044464;
GO:0030115	S-layer	GO:0044464;
GO:0030117	membrane_coat	GO:0032991;GO:0044425;GO:0044464;
GO:0030118	clathrin_coat	GO:0032991;GO:0044425;GO:0044464;
GO:0030119	AP-type_membrane_coat_adaptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0030120	vesicle_coat	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0030121	AP-1_adaptor_complex	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0030122	AP-2_adaptor_complex	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0030123	AP-3_adaptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0030124	AP-4_adaptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0030125	clathrin_vesicle_coat	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0030126	COPI_vesicle_coat	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0030127	COPII_vesicle_coat	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0030128	clathrin_coat_of_endocytic_vesicle	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0030129	clathrin_coat_of_synaptic_vesicle	GO:0032991;GO:0044422;GO:0044425;GO:0044456;GO:0044464;
GO:0030130	clathrin_coat_of_trans-Golgi_network_vesicle	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0030131	clathrin_adaptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0030132	clathrin_coat_of_coated_pit	GO:0032991;GO:0044425;GO:0044464;
GO:0030133	transport_vesicle	GO:0043226;GO:0044464;
GO:0030134	COPII-coated_ER_to_Golgi_transport_vesicle	GO:0043226;GO:0044464;
GO:0030135	coated_vesicle	GO:0043226;GO:0044464;
GO:0030136	clathrin-coated_vesicle	GO:0043226;GO:0044464;
GO:0030137	COPI-coated_vesicle	GO:0043226;GO:0044464;
GO:0030139	endocytic_vesicle	GO:0043226;GO:0044464;
GO:0030140	trans-Golgi_network_transport_vesicle	GO:0043226;GO:0044464;
GO:0030141	secretory_granule	GO:0043226;GO:0044464;
GO:0030142	COPI-coated_Golgi_to_ER_transport_vesicle	GO:0043226;GO:0044464;
GO:0030143	COPI-coated_inter-Golgi_transport_vesicle	GO:0043226;GO:0044464;
GO:0030173	integral_component_of_Golgi_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0030175	filopodium	GO:0044464;
GO:0030176	integral_component_of_endoplasmic_reticulum_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0030232	insulin_control_element_activator_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030256	type_I_protein_secretion_system_complex	GO:0032991;GO:0044464;
GO:0030257	type_III_protein_secretion_system_complex	GO:0032991;GO:0044464;
GO:0030285	integral_component_of_synaptic_vesicle_membrane	GO:0044422;GO:0044425;GO:0044456;GO:0044464;
GO:0030286	dynein_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030287	cell_wall-bounded_periplasmic_space	GO:0044464;
GO:0030288	outer_membrane-bounded_periplasmic_space	GO:0044464;
GO:0030289	protein_phosphatase_4_complex	GO:0032991;GO:0044464;
GO:0030312	external_encapsulating_structure	GO:0044464;
GO:0030313	cell_envelope	GO:0044464;
GO:0030314	junctional_membrane_complex	GO:0032991;GO:0044464;
GO:0030315	T-tubule	GO:0044425;GO:0044464;
GO:0030386	ferredoxin:thioredoxin_reductase_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030424	axon	GO:0044464;
GO:0030425	dendrite	GO:0044464;
GO:0030426	growth_cone	GO:0044464;
GO:0030427	site_of_polarized_growth	GO:0044464;
GO:0030428	cell_septum	GO:0044464;
GO:0030430	host_cell_cytoplasm	GO:0044217;
GO:0030445	yeast-form_cell_wall	GO:0044464;
GO:0030446	hyphal_cell_wall	GO:0044464;
GO:0030478	actin_cap	GO:0044422;GO:0044464;
GO:0030479	actin_cortical_patch	GO:0044422;GO:0044464;
GO:0030485	smooth_muscle_contractile_fiber	GO:0043226;GO:0044422;GO:0044464;GO:0099080;
GO:0030486	smooth_muscle_dense_body	GO:0044422;GO:0044464;
GO:0030496	midbody	GO:0044464;
GO:0030526	granulocyte_macrophage_colony-stimulating_factor_receptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0030532	small_nuclear_ribonucleoprotein_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030658	transport_vesicle_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0030659	cytoplasmic_vesicle_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0030660	Golgi-associated_vesicle_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0030661	chitosome_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0030662	coated_vesicle_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0030663	COPI-coated_vesicle_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0030665	clathrin-coated_vesicle_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0030666	endocytic_vesicle_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0030667	secretory_granule_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0030668	merozoite_dense_granule_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0030669	clathrin-coated_endocytic_vesicle_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0030670	phagocytic_vesicle_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0030671	clathrin-coated_phagocytic_vesicle_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0030672	synaptic_vesicle_membrane	GO:0016020;GO:0044422;GO:0044456;GO:0044464;
GO:0030673	axolemma	GO:0016020;GO:0044425;GO:0044464;
GO:0030677	ribonuclease_P_complex	GO:0032991;
GO:0030678	mitochondrial_ribonuclease_P_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030679	cyanelle_ribonuclease_P_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030680	dimeric_ribonuclease_P_complex	GO:0032991;
GO:0030681	multimeric_ribonuclease_P_complex	GO:0032991;
GO:0030684	preribosome	GO:0032991;
GO:0030685	nucleolar_preribosome	GO:0032991;GO:0044422;GO:0044464;
GO:0030686	90S_preribosome	GO:0032991;
GO:0030687	preribosome,_large_subunit_precursor	GO:0032991;
GO:0030688	preribosome,_small_subunit_precursor	GO:0032991;
GO:0030689	Noc_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030690	Noc1p-Noc2p_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030691	Noc2p-Noc3p_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030692	Noc4p-Nop14p_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030694	bacterial-type_flagellum_basal_body,_rod	GO:0044422;GO:0044464;
GO:0030700	glycine_reductase_complex	GO:0032991;GO:0044464;
GO:0030849	autosome	GO:0043226;GO:0044464;
GO:0030863	cortical_cytoskeleton	GO:0043226;GO:0044464;
GO:0030864	cortical_actin_cytoskeleton	GO:0043226;GO:0044422;GO:0044464;
GO:0030867	rough_endoplasmic_reticulum_membrane	GO:0016020;GO:0044422;GO:0044425;GO:0044464;
GO:0030868	smooth_endoplasmic_reticulum_membrane	GO:0016020;GO:0044422;GO:0044425;GO:0044464;
GO:0030869	RENT_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030870	Mre11_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030874	nucleolar_chromatin	GO:0044422;GO:0044464;
GO:0030875	rDNA_protrusion	GO:0044422;GO:0044464;
GO:0030876	interleukin-20_receptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0030877	beta-catenin_destruction_complex	GO:0032991;GO:0044464;
GO:0030880	RNA_polymerase_complex	GO:0032991;GO:0044464;
GO:0030891	VCB_complex	GO:0032991;GO:0044464;
GO:0030892	mitotic_cohesin_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030893	meiotic_cohesin_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030894	replisome	GO:0032991;GO:0044422;GO:0044464;
GO:0030895	apolipoprotein_B_mRNA_editing_enzyme_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030896	checkpoint_clamp_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030897	HOPS_complex	GO:0032991;GO:0044425;
GO:0030904	retromer_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0030905	retromer,_tubulation_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0030906	retromer,_cargo-selective_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0030907	MBF_transcription_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030914	STAGA_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030915	Smc5-Smc6_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030929	ADPG_pyrophosphorylase_complex	GO:0032991;GO:0044464;
GO:0030930	homotetrameric_ADPG_pyrophosphorylase_complex	GO:0032991;GO:0044464;
GO:0030931	heterotetrameric_ADPG_pyrophosphorylase_complex	GO:0032991;GO:0044464;
GO:0030932	amyloplast_ADPG_pyrophosphorylase_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030933	chloroplast_ADPG_pyrophosphorylase_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030934	anchoring_collagen_complex	GO:0032991;GO:0044421;
GO:0030935	sheet-forming_collagen_trimer	GO:0032991;GO:0044421;
GO:0030936	transmembrane_collagen_trimer	GO:0032991;GO:0044425;GO:0044464;
GO:0030937	collagen_type_XVII_trimer	GO:0032991;GO:0044425;GO:0044464;
GO:0030938	collagen_type_XVIII_trimer	GO:0032991;GO:0044421;
GO:0030956	glutamyl-tRNA(Gln)_amidotransferase_complex	GO:0032991;GO:0044464;
GO:0030958	RITS_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030964	NADH_dehydrogenase_complex	GO:0032991;GO:0044425;
GO:0030981	cortical_microtubule_cytoskeleton	GO:0043226;GO:0044422;GO:0044464;
GO:0030988	high_molecular_weight_kininogen_receptor_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0030990	intraciliary_transport_particle	GO:0032991;
GO:0030991	intraciliary_transport_particle_A	GO:0032991;
GO:0030992	intraciliary_transport_particle_B	GO:0032991;
GO:0030993	axonemal_heterotrimeric_kinesin-II_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0030998	linear_element	GO:0044422;GO:0044464;
GO:0031002	actin_rod	GO:0044422;GO:0044464;
GO:0031003	actin_tubule	GO:0044422;GO:0044464;
GO:0031004	potassium_ion-transporting_ATPase_complex	GO:0032991;GO:0044425;
GO:0031009	plastid_ADPG_pyrophosphorylase_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0031010	ISWI-type_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0031011	Ino80_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0031012	extracellular_matrix	GO:0044421;
GO:0031019	mitochondrial_mRNA_editing_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0031020	plastid_mRNA_editing_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0031021	interphase_microtubule_organizing_center	GO:0044422;GO:0044464;
GO:0031026	glutamate_synthase_complex	GO:0032991;GO:0044464;
GO:0031027	glutamate_synthase_complex_(NADH)	GO:0032991;GO:0044464;
GO:0031039	macronucleus	GO:0043226;GO:0044464;
GO:0031040	micronucleus	GO:0043226;GO:0044464;
GO:0031045	dense_core_granule	GO:0043226;GO:0044464;
GO:0031074	nucleocytoplasmic_transport_complex	GO:0032991;GO:0044464;
GO:0031080	nuclear_pore_outer_ring	GO:0032991;GO:0044422;GO:0044464;
GO:0031082	BLOC_complex	GO:0032991;GO:0044464;
GO:0031083	BLOC-1_complex	GO:0032991;GO:0044464;
GO:0031084	BLOC-2_complex	GO:0032991;GO:0044464;
GO:0031085	BLOC-3_complex	GO:0032991;GO:0044464;
GO:0031088	platelet_dense_granule_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0031089	platelet_dense_granule_lumen	GO:0031974;GO:0044422;GO:0044464;
GO:0031090	organelle_membrane	GO:0016020;GO:0044422;
GO:0031091	platelet_alpha_granule	GO:0043226;GO:0044464;
GO:0031092	platelet_alpha_granule_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0031093	platelet_alpha_granule_lumen	GO:0031974;GO:0044422;GO:0044464;
GO:0031094	platelet_dense_tubular_network	GO:0043226;GO:0044464;
GO:0031095	platelet_dense_tubular_network_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0031096	platelet_dense_tubular_network_lumen	GO:0031974;GO:0044422;GO:0044464;
GO:0031097	medial_cortex	GO:0044464;
GO:0031105	septin_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0031143	pseudopodium	GO:0044464;
GO:0031160	spore_wall	GO:0044464;
GO:0031164	contractile_vacuolar_membrane	GO:0016020;GO:0044422;GO:0044464;
GO:0031165	integral_component_of_contractile_vacuolar_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031166	integral_component_of_vacuolar_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031201	SNARE_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0031205	endoplasmic_reticulum_Sec_complex	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0031207	Sec62/Sec63_complex	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0031209	SCAR_complex	GO:0032991;GO:0044464;
GO:0031211	endoplasmic_reticulum_palmitoyltransferase_complex	GO:0032991;GO:0044422;GO:0044425;GO:0044464;
GO:0031213	RSF_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0031224	intrinsic_component_of_membrane	GO:0044425;
GO:0031225	anchored_component_of_membrane	GO:0044425;
GO:0031226	intrinsic_component_of_plasma_membrane	GO:0044425;GO:0044464;
GO:0031227	intrinsic_component_of_endoplasmic_reticulum_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031228	intrinsic_component_of_Golgi_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031229	intrinsic_component_of_nuclear_inner_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031230	intrinsic_component_of_cell_outer_membrane	GO:0044425;GO:0044464;
GO:0031231	intrinsic_component_of_peroxisomal_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031232	extrinsic_component_of_external_side_of_plasma_membrane	GO:0044425;GO:0044464;
GO:0031233	intrinsic_component_of_external_side_of_plasma_membrane	GO:0044425;GO:0044464;
GO:0031234	extrinsic_component_of_cytoplasmic_side_of_plasma_membrane	GO:0044425;GO:0044464;
GO:0031235	intrinsic_component_of_the_cytoplasmic_side_of_the_plasma_membrane	GO:0044425;GO:0044464;
GO:0031236	extrinsic_component_of_periplasmic_side_of_plasma_membrane	GO:0044425;GO:0044464;
GO:0031237	intrinsic_component_of_periplasmic_side_of_plasma_membrane	GO:0044425;GO:0044464;
GO:0031240	external_side_of_cell_outer_membrane	GO:0044425;GO:0044464;
GO:0031241	periplasmic_side_of_cell_outer_membrane	GO:0044425;GO:0044464;
GO:0031242	extrinsic_component_of_external_side_of_cell_outer_membrane	GO:0044425;GO:0044464;
GO:0031243	intrinsic_component_of_external_side_of_cell_outer_membrane	GO:0044425;GO:0044464;
GO:0031244	extrinsic_component_of_cell_outer_membrane	GO:0044425;GO:0044464;
GO:0031245	extrinsic_component_of_periplasmic_side_of_cell_outer_membrane	GO:0044425;GO:0044464;
GO:0031246	intrinsic_component_of_periplasmic_side_of_cell_outer_membrane	GO:0044425;GO:0044464;
GO:0031248	protein_acetyltransferase_complex	GO:0032991;GO:0044464;
GO:0031250	anaerobic_ribonucleoside-triphosphate_reductase_complex	GO:0032991;GO:0044464;
GO:0031251	PAN_complex	GO:0032991;GO:0044464;
GO:0031252	cell_leading_edge	GO:0044464;
GO:0031253	cell_projection_membrane	GO:0016020;GO:0044425;GO:0044464;
GO:0031254	cell_trailing_edge	GO:0044464;
GO:0031255	lateral_part_of_motile_cell	GO:0044464;
GO:0031256	leading_edge_membrane	GO:0044425;GO:0044464;
GO:0031257	cell_trailing_edge_membrane	GO:0044425;GO:0044464;
GO:0031258	lamellipodium_membrane	GO:0016020;GO:0044425;GO:0044464;
GO:0031259	uropod_membrane	GO:0016020;GO:0044425;GO:0044464;
GO:0031260	pseudopodium_membrane	GO:0016020;GO:0044425;GO:0044464;
GO:0031261	DNA_replication_preinitiation_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0031262	Ndc80_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0031264	death-inducing_signaling_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0031265	CD95_death-inducing_signaling_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0031266	TRAIL_death-inducing_signaling_complex	GO:0032991;GO:0044425;GO:0044464;
GO:0031298	replication_fork_protection_complex	GO:0032991;GO:0044422;GO:0044464;
GO:0031300	intrinsic_component_of_organelle_membrane	GO:0044422;GO:0044425;
GO:0031301	integral_component_of_organelle_membrane	GO:0044422;GO:0044425;
GO:0031302	intrinsic_component_of_endosome_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031303	integral_component_of_endosome_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031304	intrinsic_component_of_mitochondrial_inner_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031305	integral_component_of_mitochondrial_inner_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031306	intrinsic_component_of_mitochondrial_outer_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031307	integral_component_of_mitochondrial_outer_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031308	intrinsic_component_of_nuclear_outer_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031309	integral_component_of_nuclear_outer_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031310	intrinsic_component_of_vacuolar_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031311	intrinsic_component_of_contractile_vacuolar_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031312	extrinsic_component_of_organelle_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031313	extrinsic_component_of_endosome_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031314	extrinsic_component_of_mitochondrial_inner_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031315	extrinsic_component_of_mitochondrial_outer_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031316	extrinsic_component_of_nuclear_outer_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031317	tripartite_ATP-independent_periplasmic_transporter_complex	GO:0032991;GO:0044464;
GO:0031332	RNAi_effector_complex	GO:0032991;
GO:0031350	intrinsic_component_of_plastid_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031351	integral_component_of_plastid_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031352	intrinsic_component_of_plastid_inner_membrane	GO:0044422;GO:0044425;GO:0044464;
GO:0031353	integral_component_of_plastid_inner_membrane	GO:0044422;GO:0044425;GO:0044464;
