#Gene Ontology mapping source to the child term of molecular function.
#Ver. Dec. 2020.
#Citation: Haiting Chai, Quan Gu, Joseph Hughes and David L. Robertson (202X), In silico prediction of HIV-1-host molecular interactions and their directionality, PLOS Computational Biology, XX(X): XXX-XXX, PMID: XXXXXXXX.
GO_ID	GO_name	GO_root_term(s)
GO:0018422	GDP-mannose:serine-protein_mannose-1-phosphotransferase_activity	GO:0003824;
GO:0018423	protein_C-terminal_leucine_carboxyl_O-methyltransferase_activity	GO:0003824;
GO:0018445	prothoracicotrophic_hormone_activity	GO:0005488;GO:0098772;
GO:0018446	pinocarveol_dehydrogenase_activity	GO:0003824;
GO:0018447	chloral_hydrate_dehydrogenase_activity	GO:0003824;
GO:0018448	hydroxymethylmethylsilanediol_oxidase_activity	GO:0003824;
GO:0018449	1-phenylethanol_dehydrogenase_activity	GO:0003824;
GO:0018450	myrtenol_dehydrogenase_activity	GO:0003824;
GO:0018451	epoxide_dehydrogenase_activity	GO:0003824;
GO:0018452	5-exo-hydroxycamphor_dehydrogenase_activity	GO:0003824;
GO:0018453	2-hydroxytetrahydrofuran_dehydrogenase_activity	GO:0003824;
GO:0018454	acetoacetyl-CoA_reductase_activity	GO:0003824;
GO:0018455	alcohol_dehydrogenase_[NAD(P)+]_activity	GO:0003824;
GO:0018456	aryl-alcohol_dehydrogenase_(NAD+)_activity	GO:0003824;
GO:0018457	perillyl-alcohol_dehydrogenase_activity	GO:0003824;
GO:0018458	isopiperitenol_dehydrogenase_activity	GO:0003824;
GO:0018459	carveol_dehydrogenase_activity	GO:0003824;
GO:0018460	cyclohexanol_dehydrogenase_activity	GO:0003824;
GO:0018461	fluoren-9-ol_dehydrogenase_activity	GO:0003824;
GO:0018462	4-(hydroxymethyl)benzenesulfonate_dehydrogenase_activity	GO:0003824;
GO:0018463	6-hydroxyhexanoate_dehydrogenase_activity	GO:0003824;
GO:0018464	3-hydroxypimeloyl-CoA_dehydrogenase_activity	GO:0003824;
GO:0018465	vanillyl-alcohol_oxidase_activity	GO:0003824;
GO:0018466	limonene-1,2-diol_dehydrogenase_activity	GO:0003824;
GO:0018467	formaldehyde_dehydrogenase_activity	GO:0003824;
GO:0018468	alcohol_dehydrogenase_(acceptor)_activity	GO:0003824;
GO:0018469	myrtenal_dehydrogenase_activity	GO:0003824;
GO:0018470	4-hydroxybutaraldehyde_dehydrogenase_activity	GO:0003824;
GO:0018471	4-chlorobenzaldehyde_oxidase_activity	GO:0003824;
GO:0018472	1-hydroxy-2-naphthaldehyde_dehydrogenase_activity	GO:0003824;
GO:0018473	cis-2-methyl-5-isopropylhexa-2,5-dienal_dehydrogenase_activity	GO:0003824;
GO:0018474	2-carboxybenzaldehyde_dehydrogenase_activity	GO:0003824;
GO:0018475	trans-2-methyl-5-isopropylhexa-2,5-dienal_dehydrogenase_activity	GO:0003824;
GO:0018477	benzaldehyde_dehydrogenase_(NADP+)_activity	GO:0003824;
GO:0018478	malonate-semialdehyde_dehydrogenase_(acetylating)_activity	GO:0003824;
GO:0018479	benzaldehyde_dehydrogenase_(NAD+)_activity	GO:0003824;
GO:0018480	5-carboxymethyl-2-hydroxymuconic-semialdehyde_dehydrogenase_activity	GO:0003824;
GO:0018481	4-hydroxymuconic-semialdehyde_dehydrogenase_activity	GO:0003824;
GO:0018482	4-formylbenzenesulfonate_dehydrogenase_activity	GO:0003824;
GO:0018483	6-oxohexanoate_dehydrogenase_activity	GO:0003824;
GO:0018484	4-hydroxybenzaldehyde_dehydrogenase_activity	GO:0003824;
GO:0018485	salicylaldehyde_dehydrogenase_activity	GO:0003824;
GO:0018486	2-butanone_oxidase_activity	GO:0003824;
GO:0018487	vanillate_O-demethylase_(anaerobic)_activity	GO:0003824;
GO:0018488	aryl-aldehyde_oxidase_activity	GO:0003824;
GO:0018489	vanillate_monooxygenase_activity	GO:0003824;
GO:0018490	4-hydroxyphenylpyruvate_oxidase_activity	GO:0003824;
GO:0018491	2-oxobutyrate_synthase_activity	GO:0003824;
GO:0018492	carbon-monoxide_dehydrogenase_(acceptor)_activity	GO:0003824;
GO:0018493	formylmethanofuran_dehydrogenase_activity	GO:0003824;
GO:0018494	carvone_reductase_activity	GO:0003824;
GO:0018495	2-hydroxycyclohexane-1-carboxyl-CoA_dehydrogenase_activity	GO:0003824;
GO:0018496	2,6-dihydroxycyclohexane-1-carboxyl-CoA_dehydrogenase_activity	GO:0003824;
GO:0018497	1-chloro-2,2-bis(4-chlorophenyl)ethane_dehydrogenase_activity	GO:0003824;
GO:0018498	2,3-dihydroxy-2,3-dihydro-phenylpropionate_dehydrogenase_activity	GO:0003824;
GO:0018499	cis-2,3-dihydrodiol_DDT_dehydrogenase_activity	GO:0003824;
GO:0018500	trans-9R,10R-dihydrodiolphenanthrene_dehydrogenase_activity	GO:0003824;
GO:0018501	cis-chlorobenzene_dihydrodiol_dehydrogenase_activity	GO:0003824;
GO:0018502	2,5-dichloro-2,5-cyclohexadiene-1,4-diol_dehydrogenase_activity	GO:0003824;
GO:0018503	trans-1,2-dihydrodiolphenanthrene_dehydrogenase_activity	GO:0003824;
GO:0018504	cis-1,2-dihydrobenzene-1,2-diol_dehydrogenase_activity	GO:0003824;
GO:0018505	cis-1,2-dihydro-1,2-dihydroxynaphthalene_dehydrogenase_activity	GO:0003824;
GO:0018506	maleylacetate_reductase_activity	GO:0003824;
GO:0018507	cis-3,4-dihydrophenanthrene-3,4-diol_dehydrogenase_activity	GO:0003824;
GO:0018508	cis-1,2-dihydroxycyclohexa-3,5-diene-1-carboxylate_dehydrogenase_activity	GO:0003824;
GO:0018509	cis-2,3-dihydrobiphenyl-2,3-diol_dehydrogenase_activity	GO:0003824;
GO:0018510	phloroglucinol_reductase_activity	GO:0003824;
GO:0018511	2,3-dihydroxy-2,3-dihydro-p-cumate_dehydrogenase_activity	GO:0003824;
GO:0018513	dibenzothiophene_dihydrodiol_dehydrogenase_activity	GO:0003824;
GO:0018515	pimeloyl-CoA_dehydrogenase_activity	GO:0003824;
GO:0018516	2,4-dichlorobenzoyl-CoA_reductase_activity	GO:0003824;
GO:0018517	phthalate_4,5-cis-dihydrodiol_dehydrogenase_activity	GO:0003824;
GO:0018518	5,6-dihydroxy-3-methyl-2-oxo-1,2,5,6-tetrahydroquinoline_dehydrogenase_activity	GO:0003824;
GO:0018519	cis-dihydroethylcatechol_dehydrogenase_activity	GO:0003824;
GO:0018520	cis-1,2-dihydroxy-4-methylcyclohexa-3,5-diene-1-carboxylate_dehydrogenase_activity	GO:0003824;
GO:0018521	1,2-dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate_dehydrogenase_activity	GO:0003824;
GO:0018522	benzoyl-CoA_reductase_activity	GO:0003824;
GO:0018523	quinoline_2-oxidoreductase_activity	GO:0003824;
GO:0018524	acetophenone_carboxylase_activity	GO:0003824;
GO:0018525	4-hydroxybenzoyl-CoA_reductase_activity	GO:0003824;
GO:0018526	2-aminobenzoyl-CoA_reductase_activity	GO:0003824;
GO:0018527	cyclohexylamine_oxidase_activity	GO:0003824;
GO:0018528	iminodiacetate_dehydrogenase_activity	GO:0003824;
GO:0018529	nitrilotriacetate_monooxygenase_activity	GO:0003824;
GO:0018530	(R)-6-hydroxynicotine_oxidase_activity	GO:0003824;
GO:0018531	(S)-6-hydroxynicotine_oxidase_activity	GO:0003824;
GO:0018532	5,10-methenyl-5,6,7,8-tetrahydromethanopterin_dehydrogenase_activity	GO:0003824;
GO:0018534	nitrilotriacetate_dehydrogenase_activity	GO:0003824;
GO:0018535	nicotine_dehydrogenase_activity	GO:0003824;
GO:0018537	coenzyme_F420-dependent_N5,N10-methenyltetrahydromethanopterin_reductase_activity	GO:0003824;
GO:0018538	epoxide_carboxylase_activity	GO:0003824;
GO:0018541	p-benzoquinone_reductase_(NADPH)_activity	GO:0003824;
GO:0018542	2,3-dihydroxy_DDT_1,2-dioxygenase_activity	GO:0003824;
GO:0018543	4-amino-2-nitroso-6-nitrotoluene_reductase_activity	GO:0003824;
GO:0018544	4-carboxy-4'-sulfoazobenzene_reductase_activity	GO:0003824;
GO:0018545	NAD(P)H_nitroreductase_activity	GO:0003824;
GO:0018546	nitrobenzene_nitroreductase_activity	GO:0003824;
GO:0018547	nitroglycerin_reductase_activity	GO:0003824;
GO:0018548	pentaerythritol_trinitrate_reductase_activity	GO:0003824;
GO:0018549	methanethiol_oxidase_activity	GO:0003824;
GO:0018550	tetrachloro-p-hydroquinone_reductive_dehalogenase_activity	GO:0003824;
GO:0018551	hydrogensulfite_reductase_activity	GO:0003824;
GO:0018553	3-(2,3-dihydroxyphenyl)propionate_1,2-dioxygenase_activity	GO:0003824;
GO:0018554	1,2-dihydroxynaphthalene_dioxygenase_activity	GO:0003824;
GO:0018555	phenanthrene_dioxygenase_activity	GO:0003824;
GO:0018556	2,2',3-trihydroxybiphenyl_dioxygenase_activity	GO:0003824;
GO:0018557	1,2-dihydroxyfluorene_1,1-alpha-dioxygenase_activity	GO:0003824;
GO:0018558	5,6-dihydroxy-3-methyl-2-oxo-1,2-dihydroquinoline_dioxygenase_activity	GO:0003824;
GO:0018559	1,1-dichloro-2-(dihydroxy-4-chlorophenyl)-(4-chlorophenyl)ethene_1,2-dioxygenase_activity	GO:0003824;
GO:0018560	protocatechuate_3,4-dioxygenase_type_II_activity	GO:0003824;
GO:0018561	2'-aminobiphenyl-2,3-diol_1,2-dioxygenase_activity	GO:0003824;
GO:0018562	3,4-dihydroxyfluorene_4,4-alpha-dioxygenase_activity	GO:0003824;
GO:0018563	2,3-dihydroxy-ethylbenzene_1,2-dioxygenase_activity	GO:0003824;
GO:0018564	carbazole_1,9a-dioxygenase_activity	GO:0003824;
GO:0018565	dihydroxydibenzothiophene_dioxygenase_activity	GO:0003824;
GO:0018566	1,2-dihydroxynaphthalene-6-sulfonate_1,8a-dioxygenase_activity	GO:0003824;
GO:0018567	styrene_dioxygenase_activity	GO:0003824;
GO:0018568	3,4-dihydroxyphenanthrene_dioxygenase_activity	GO:0003824;
GO:0018569	hydroquinone_1,2-dioxygenase_activity	GO:0003824;
GO:0018570	p-cumate_2,3-dioxygenase_activity	GO:0003824;
GO:0018571	2,3-dihydroxy-p-cumate_dioxygenase_activity	GO:0003824;
GO:0018572	3,5-dichlorocatechol_1,2-dioxygenase_activity	GO:0003824;
GO:0018573	2-aminophenol_1,6-dioxygenase_activity	GO:0003824;
GO:0018574	2,6-dichloro-p-hydroquinone_1,2-dioxygenase_activity	GO:0003824;
GO:0018575	chlorocatechol_1,2-dioxygenase_activity	GO:0003824;
GO:0018576	catechol_1,2-dioxygenase_activity	GO:0003824;
GO:0018577	catechol_2,3-dioxygenase_activity	GO:0003824;
GO:0018578	protocatechuate_3,4-dioxygenase_activity	GO:0003824;
GO:0018579	protocatechuate_4,5-dioxygenase_activity	GO:0003824;
GO:0018580	nitronate_monooxygenase_activity	GO:0003824;
GO:0018581	hydroxyquinol_1,2-dioxygenase_activity	GO:0003824;
GO:0018582	1-hydroxy-2-naphthoate_1,2-dioxygenase_activity	GO:0003824;
GO:0018583	biphenyl-2,3-diol_1,2-dioxygenase_activity	GO:0003824;
GO:0018584	2,4,5-trichlorophenoxyacetic_acid_oxygenase_activity	GO:0003824;
GO:0018585	fluorene_oxygenase_activity	GO:0003824;
GO:0018586	mono-butyltin_dioxygenase_activity	GO:0003824;
GO:0018588	tri-n-butyltin_dioxygenase_activity	GO:0003824;
GO:0018589	di-n-butyltin_dioxygenase_activity	GO:0003824;
GO:0018590	methylsilanetriol_hydroxylase_activity	GO:0003824;
GO:0018591	methyl_tertiary_butyl_ether_3-monooxygenase_activity	GO:0003824;
GO:0018592	4-nitrocatechol_4-monooxygenase_activity	GO:0003824;
GO:0018593	4-chlorophenoxyacetate_monooxygenase_activity	GO:0003824;
GO:0018594	tert-butanol_2-monooxygenase_activity	GO:0003824;
GO:0018595	alpha-pinene_monooxygenase_activity	GO:0003824;
GO:0018596	dimethylsilanediol_hydroxylase_activity	GO:0003824;
GO:0018597	ammonia_monooxygenase_activity	GO:0003824;
GO:0018598	hydroxymethylsilanetriol_oxidase_activity	GO:0003824;
GO:0018599	2-hydroxyisobutyrate_3-monooxygenase_activity	GO:0003824;
GO:0018600	alpha-pinene_dehydrogenase_activity	GO:0003824;
GO:0018601	4-nitrophenol_2-monooxygenase_activity	GO:0003824;
GO:0018602	2,4-dichlorophenoxyacetate_alpha-ketoglutarate_dioxygenase_activity	GO:0003824;
GO:0018603	nitrobenzene_1,2-dioxygenase_activity	GO:0003824;
GO:0018604	4-aminobenzoate_3,4-dioxygenase_(deaminating)_activity	GO:0003824;
GO:0018606	benzenesulfonate_dioxygenase_activity	GO:0003824;
GO:0018607	1-indanone_monooxygenase_activity	GO:0003824;
GO:0018608	1-indanone_dioxygenase_activity	GO:0003824;
GO:0018609	chlorobenzene_dioxygenase_activity	GO:0003824;
GO:0018610	dibenzofuran_4,4a-dioxygenase_activity	GO:0003824;
GO:0018611	toluate_dioxygenase_activity	GO:0003824;
GO:0018612	dibenzothiophene_dioxygenase_activity	GO:0003824;
GO:0018613	9-fluorenone_dioxygenase_activity	GO:0003824;
GO:0018614	ethylbenzene_dioxygenase_activity	GO:0003824;
GO:0018615	2-indanone_monooxygenase_activity	GO:0003824;
GO:0018616	trihydroxytoluene_dioxygenase_activity	GO:0003824;
GO:0018617	4-aminobenzenesulfonate_3,4-dioxygenase_(deaminating)_activity	GO:0003824;
GO:0018618	anthranilate_1,2-dioxygenase_(deaminating,_decarboxylating)_activity	GO:0003824;
GO:0018619	benzene_1,2-dioxygenase_activity	GO:0003824;
GO:0018620	phthalate_4,5-dioxygenase_activity	GO:0003824;
GO:0018621	4-sulfobenzoate_3,4-dioxygenase_activity	GO:0003824;
GO:0018622	4-chlorophenylacetate_3,4-dioxygenase_activity	GO:0003824;
GO:0018623	benzoate_1,2-dioxygenase_activity	GO:0003824;
GO:0018624	toluene_dioxygenase_activity	GO:0003824;
GO:0018625	naphthalene_1,2-dioxygenase_activity	GO:0003824;
GO:0018626	2-chlorobenzoate_1,2-dioxygenase_activity	GO:0003824;
GO:0018627	2-aminobenzenesulfonate_2,3-dioxygenase_activity	GO:0003824;
GO:0018628	terephthalate_1,2-dioxygenase_activity	GO:0003824;
GO:0018629	2-hydroxyquinoline_5,6-dioxygenase_activity	GO:0003824;
GO:0018630	3,5-xylenol_methylhydroxylase_activity	GO:0003824;
GO:0018631	phenylacetate_hydroxylase_activity	GO:0003824;
GO:0018632	4-nitrophenol_4-monooxygenase_activity	GO:0003824;
GO:0018633	dimethyl_sulfide_monooxygenase_activity	GO:0003824;
GO:0018634	alpha-pinene_monooxygenase_[NADH]_activity	GO:0003824;
GO:0018635	(R)-limonene_1,2-monooxygenase_activity	GO:0003824;
GO:0018636	phenanthrene_9,10-monooxygenase_activity	GO:0003824;
GO:0018637	1-hydroxy-2-naphthoate_hydroxylase_activity	GO:0003824;
GO:0018638	toluene_4-monooxygenase_activity	GO:0003824;
GO:0018639	xylene_monooxygenase_activity	GO:0003824;
GO:0018640	dibenzothiophene_monooxygenase_activity	GO:0003824;
GO:0018641	6-hydroxy-3-methyl-2-oxo-1,2-dihydroquinoline_6-monooxygenase_activity	GO:0003824;
GO:0018642	chlorophenol_4-monooxygenase_activity	GO:0003824;
GO:0018643	carbon_disulfide_oxygenase_activity	GO:0003824;
GO:0018644	toluene_2-monooxygenase_activity	GO:0003824;
GO:0018645	alkene_monooxygenase_activity	GO:0003824;
GO:0018646	1-hydroxy-2-oxolimonene_1,2-monooxygenase_activity	GO:0003824;
GO:0018647	phenanthrene_1,2-monooxygenase_activity	GO:0003824;
GO:0018648	methanesulfonate_monooxygenase_activity	GO:0003824;
GO:0018649	tetrahydrofuran_hydroxylase_activity	GO:0003824;
GO:0018650	styrene_monooxygenase_activity	GO:0003824;
GO:0018651	toluene-4-sulfonate_monooxygenase_activity	GO:0003824;
GO:0018652	toluene-sulfonate_methyl-monooxygenase_activity	GO:0003824;
GO:0018653	3-methyl-2-oxo-1,2-dihydroquinoline_6-monooxygenase_activity	GO:0003824;
GO:0018654	2-hydroxy-phenylacetate_hydroxylase_activity	GO:0003824;
GO:0018655	2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA_1,2-monooxygenase_activity	GO:0003824;
GO:0018656	phenanthrene_3,4-monooxygenase_activity	GO:0003824;
GO:0018657	toluene_3-monooxygenase_activity	GO:0003824;
GO:0018658	salicylate_1-monooxygenase_activity	GO:0003824;
GO:0018659	4-hydroxybenzoate_3-monooxygenase_activity	GO:0003824;
GO:0018660	4-hydroxyphenylacetate,NADH:oxygen_oxidoreductase_(3-hydroxylating)_activity	GO:0003824;
GO:0018661	orcinol_2-monooxygenase_activity	GO:0003824;
GO:0018662	phenol_2-monooxygenase_activity	GO:0003824;
GO:0018663	2,6-dihydroxypyridine_3-monooxygenase_activity	GO:0003824;
GO:0018664	benzoate_4-monooxygenase_activity	GO:0003824;
GO:0018665	4-hydroxyphenylacetate_1-monooxygenase_activity	GO:0003824;
GO:0018666	2,4-dichlorophenol_6-monooxygenase_activity	GO:0003824;
GO:0018667	cyclohexanone_monooxygenase_activity	GO:0003824;
GO:0018668	3-hydroxybenzoate_4-monooxygenase_activity	GO:0003824;
GO:0018669	3-hydroxybenzoate_6-monooxygenase_activity	GO:0003824;
GO:0018670	4-aminobenzoate_1-monooxygenase_activity	GO:0003824;
GO:0018671	4-hydroxybenzoate_3-monooxygenase_[NAD(P)H]_activity	GO:0003824;
GO:0018672	anthranilate_3-monooxygenase_(deaminating)_activity	GO:0003824;
GO:0018673	anthraniloyl-CoA_monooxygenase_activity	GO:0003824;
GO:0018674	(S)-limonene_3-monooxygenase_activity	GO:0003824;
GO:0018675	(S)-limonene_6-monooxygenase_activity	GO:0003824;
GO:0018676	(S)-limonene_7-monooxygenase_activity	GO:0003824;
GO:0018677	pentachlorophenol_monooxygenase_activity	GO:0003824;
GO:0018678	4-hydroxybenzoate_1-hydroxylase_activity	GO:0003824;
GO:0018679	dibenzothiophene-5,5-dioxide_monooxygenase_activity	GO:0003824;
GO:0018680	deethylatrazine_monooxygenase_activity	GO:0003824;
GO:0018681	deisopropylatrazine_monooxygenase_activity	GO:0003824;
GO:0018682	atrazine_N-dealkylase_activity	GO:0003824;
GO:0018683	camphor_5-monooxygenase_activity	GO:0003824;
GO:0018684	camphor_1,2-monooxygenase_activity	GO:0003824;
GO:0018685	alkane_1-monooxygenase_activity	GO:0003824;
GO:0018686	6-hydroxy_pseudo-oxynicotine_monooxygenase_activity	GO:0003824;
GO:0018687	biphenyl_2,3-dioxygenase_activity	GO:0003824;
GO:0018688	DDT_2,3-dioxygenase_activity	GO:0003824;
GO:0018689	naphthalene_disulfonate_1,2-dioxygenase_activity	GO:0003824;
GO:0018690	4-methoxybenzoate_monooxygenase_(O-demethylating)_activity	GO:0003824;
GO:0018693	ethylbenzene_hydroxylase_activity	GO:0003824;
GO:0018694	p-cymene_methyl_hydroxylase_activity	GO:0003824;
GO:0018695	4-cresol_dehydrogenase_(hydroxylating)_activity	GO:0003824;
GO:0018697	carbonyl_sulfide_nitrogenase_activity	GO:0003824;
GO:0018698	vinyl_chloride_reductive_dehalogenase_activity	GO:0003824;
GO:0018699	1,1,1-trichloroethane_reductive_dehalogenase_activity	GO:0003824;
GO:0018700	2-chloro-N-isopropylacetanilide_reductive_dehalogenase_activity	GO:0003824;
GO:0018701	2,5-dichlorohydroquinone_reductive_dehalogenase_activity	GO:0003824;
GO:0018702	1,1-dichloro-2,2-bis(4-chlorophenyl)ethene_dehalogenase_activity	GO:0003824;
GO:0018703	2,4-dichlorophenoxyacetate_dehalogenase_activity	GO:0003824;
GO:0018705	1,2-dichloroethene_reductive_dehalogenase_activity	GO:0003824;
GO:0018706	pyrogallol_hydroxytransferase_activity	GO:0003824;
GO:0018707	1-phenanthrol_methyltransferase_activity	GO:0003824;
GO:0018708	thiol_S-methyltransferase_activity	GO:0003824;
GO:0018710	acetone_carboxylase_activity	GO:0003824;
GO:0018711	benzoyl_acetate-CoA_thiolase_activity	GO:0003824;
GO:0018712	3-hydroxybutyryl-CoA_thiolase_activity	GO:0003824;
GO:0018713	3-ketopimelyl-CoA_thiolase_activity	GO:0003824;
GO:0018715	9-phenanthrol_UDP-glucuronosyltransferase_activity	GO:0003824;
GO:0018716	1-phenanthrol_glycosyltransferase_activity	GO:0003824;
GO:0018717	9-phenanthrol_glycosyltransferase_activity	GO:0003824;
GO:0018718	1,2-dihydroxy-phenanthrene_glycosyltransferase_activity	GO:0003824;
GO:0018719	6-aminohexanoate_transaminase_activity	GO:0003824;
GO:0018720	phenol_kinase_activity	GO:0003824;
GO:0018721	trans-9R,10R-dihydrodiolphenanthrene_sulfotransferase_activity	GO:0003824;
GO:0018722	1-phenanthrol_sulfotransferase_activity	GO:0003824;
GO:0018723	3-phenanthrol_sulfotransferase_activity	GO:0003824;
GO:0018724	4-phenanthrol_sulfotransferase_activity	GO:0003824;
GO:0018725	trans-3,4-dihydrodiolphenanthrene_sulfotransferase_activity	GO:0003824;
GO:0018726	9-phenanthrol_sulfotransferase_activity	GO:0003824;
GO:0018727	2-phenanthrol_sulfotransferase_activity	GO:0003824;
GO:0018729	propionate_CoA-transferase_activity	GO:0003824;
GO:0018730	glutaconate_CoA-transferase_activity	GO:0003824;
GO:0018731	1-oxa-2-oxocycloheptane_lactonase_activity	GO:0003824;
GO:0018732	sulfolactone_hydrolase_activity	GO:0003824;
GO:0018733	3,4-dihydrocoumarin_hydrolase_activity	GO:0003824;
GO:0018734	butyrolactone_hydrolase_activity	GO:0003824;
GO:0018736	6-oxo-2-hydroxycyclohexane-1-carboxyl-CoA_hydrolase_activity	GO:0003824;
GO:0018737	2-ketocyclohexane-1-carboxyl-CoA_hydrolase_activity	GO:0003824;
GO:0018738	S-formylglutathione_hydrolase_activity	GO:0003824;
GO:0018739	4-hydroxybenzoyl-CoA_thioesterase_activity	GO:0003824;
GO:0018740	2'-hydroxybiphenyl-2-sulfinate_desulfinase_activity	GO:0003824;
GO:0018741	alkyl_sulfatase_activity	GO:0003824;
GO:0018742	epoxide_hydrolase_B_activity	GO:0003824;
GO:0018743	phenanthrene-9,10-epoxide_hydrolase_(9R,10R-forming)_activity	GO:0003824;
GO:0018744	limonene-1,2-epoxide_hydrolase_activity	GO:0003824;
GO:0018745	epoxide_hydrolase_A_activity	GO:0003824;
GO:0018746	phenanthrene-3,4-epoxide_hydrolase_activity	GO:0003824;
GO:0018747	phenanthrene-1,2-epoxide_hydrolase_activity	GO:0003824;
GO:0018748	iprodione_amidohydrolase_activity	GO:0003824;
GO:0018749	(3,5-dichlorophenylurea)acetate_amidohydrolase_activity	GO:0003824;
GO:0018750	biuret_amidohydrolase_activity	GO:0003824;
GO:0018751	3,5-dichlorophenylcarboximide_hydrolase_activity	GO:0003824;
GO:0018752	epsilon-caprolactam_lactamase_activity	GO:0003824;
GO:0018753	cyanuric_acid_amidohydrolase_activity	GO:0003824;
GO:0018754	ammelide_aminohydrolase_activity	GO:0003824;
GO:0018755	2-chloro-4-hydroxy-6-amino-1,3,5-triazine_aminohydrolase_activity	GO:0003824;
GO:0018756	ammeline_aminohydrolase_activity	GO:0003824;
GO:0018757	deisopropylhydroxyatrazine_aminohydrolase_activity	GO:0003824;
GO:0018758	2,4-dihydroxy-6-(N'-ethyl)amino-1,3,5-triazine_aminohydrolase_activity	GO:0003824;
GO:0018759	methenyltetrahydromethanopterin_cyclohydrolase_activity	GO:0003824;
GO:0018760	thiocyanate_hydrolase_activity	GO:0003824;
GO:0018761	bromoxynil_nitrilase_activity	GO:0003824;
GO:0018762	aliphatic_nitrilase_activity	GO:0003824;
GO:0018763	hydroxydechloroatrazine_ethylaminohydrolase_activity	GO:0003824;
GO:0018764	N-isopropylammelide_isopropylaminohydrolase_activity	GO:0003824;
GO:0018765	2-hydroxy-6-oxohepta-2,4-dienoate_hydrolase_activity	GO:0003824;
GO:0018766	dihydrophloroglucinol_hydrolase_activity	GO:0003824;
GO:0018767	2-hydroxy-6-oxo-7-methylocta-2,4-dienoate_hydrolase_activity	GO:0003824;
GO:0018768	2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoate_hydrolase_activity	GO:0003824;
GO:0018769	2-hydroxy-6-oxoocta-2,4-dienoate_hydrolase_activity	GO:0003824;
GO:0018770	6-oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8-trichloroocta-2E,4E,7-trienoate_hydrolase_activity	GO:0003824;
GO:0018771	2-hydroxy-6-oxonona-2,4-dienedioate_hydrolase_activity	GO:0003824;
GO:0018772	trioxoheptanoate_hydrolase_activity	GO:0003824;
GO:0018773	acetylpyruvate_hydrolase_activity	GO:0003824;
GO:0018774	2,6-dioxo-6-phenylhexa-3-enoate_hydrolase_activity	GO:0003824;
GO:0018775	2-hydroxymuconate-semialdehyde_hydrolase_activity	GO:0003824;
GO:0018776	trans-chloroacrylic_acid_dehalogenase_activity	GO:0003824;
GO:0018777	1,3,4,6-tetrachloro-1,4-cyclohexadiene_halidohydrolase_activity	GO:0003824;
GO:0018778	DL-2_haloacid_dehalogenase_activity	GO:0003824;
GO:0018780	dichloroacetate_halidohydrolase_activity	GO:0003824;
GO:0018781	S-triazine_hydrolase_activity	GO:0003824;
GO:0018782	cis-chloroacrylic_acid_dehalogenase_activity	GO:0003824;
GO:0018783	deisopropyldeethylatrazine_hydrolase_activity	GO:0003824;
GO:0018784	(S)-2-haloacid_dehalogenase_activity	GO:0003824;
GO:0018785	haloacetate_dehalogenase_activity	GO:0003824;
GO:0018786	haloalkane_dehalogenase_activity	GO:0003824;
GO:0018787	4-chlorobenzoyl-CoA_dehalogenase_activity	GO:0003824;
GO:0018788	atrazine_chlorohydrolase_activity	GO:0003824;
GO:0018789	cyclamate_sulfohydrolase_activity	GO:0003824;
GO:0018791	2-hydroxy-3-carboxy-6-oxo-7-methylocta-2,4-dienoate_decarboxylase_activity	GO:0003824;
GO:0018792	bis(4-chlorophenyl)acetate_decarboxylase_activity	GO:0003824;
GO:0018793	3,5-dibromo-4-hydroxybenzoate_decarboxylase_activity	GO:0003824;
GO:0018794	2-hydroxyisobutyrate_decarboxylase_activity	GO:0003824;
GO:0018795	2-hydroxy-2-methyl-1,3-dicarbonate_decarboxylase_activity	GO:0003824;
GO:0018796	4,5-dihydroxyphthalate_decarboxylase_activity	GO:0003824;
GO:0018798	gallate_decarboxylase_activity	GO:0003824;
GO:0018799	4-hydroxybenzoate_decarboxylase_activity	GO:0003824;
GO:0018800	5-oxopent-3-ene-1,2,5-tricarboxylate_decarboxylase_activity	GO:0003824;
GO:0018801	glutaconyl-CoA_decarboxylase_activity	GO:0003824;
GO:0018802	2,4-dihydroxyhept-2-ene-1,7-dioate_aldolase_activity	GO:0003824;
GO:0018803	4-(2-carboxyphenyl)-2-oxobut-3-enoate_aldolase_activity	GO:0003824;
GO:0018805	benzylsuccinate_synthase_activity	GO:0003824;
GO:0018807	6-hydroxycyclohex-1-ene-1-carboxyl-CoA_hydratase_activity	GO:0003824;
GO:0018808	trans-4-(1'-hydroxynaphth-2'-yl)-2-oxobut-3-enoate_hydratase-aldolase_activity	GO:0003824;
GO:0018809	E-phenylitaconyl-CoA_hydratase_activity	GO:0003824;
GO:0018810	trans-4-[2-(3-hydroxy)-thionaphthenyl]-2-oxo-3-butenoate_hydratase_activity	GO:0003824;
GO:0018811	cyclohex-1-ene-1-carboxyl-CoA_hydratase_activity	GO:0003824;
GO:0018812	3-hydroxyacyl-CoA_dehydratase_activity	GO:0003824;
GO:0018813	trans-o-hydroxybenzylidenepyruvate_hydratase-aldolase_activity	GO:0003824;
GO:0018814	phenylacetaldoxime_dehydratase_activity	GO:0003824;
